timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,ppg_sdnn_z,ppg_rmssd_z,gsr_scl_z,gsr_scr_amp_z,gsr_scr_freq_z,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
0,STABILIZING,582,90437,0.00,,,,,,,,,,,,,,0,,
1001,STABILIZING,579,88475,-1746.93,,,,,,,,,,,,,,0,,
2002,STABILIZING,579,90348,373.47,,,,,,,,,,,,,,0,,
3002,STABILIZING,576,90584,474.53,,,,,,,,,,,,,,0,,
4003,STABILIZING,575,90909,709.53,,,,,,,,,,,,,,0,,
5004,STABILIZING,571,89258,-964.06,,,,,,,,,,,,,,0,,
6004,STABILIZING,568,92001,1848.50,,,,,,,,,,,,,,0,,
7005,STABILIZING,566,90306,-137.80,,,,,,,,,,,,,,0,,
8006,STABILIZING,565,88832,-1292.43,,,,,,,,,,,,,,0,,
9007,STABILIZING,565,88804,-1048.80,,,,,,,,,,,,,,0,,
10008,STABILIZING,564,88646,-1048.88,,,,,,,,,,,,,,0,,
11047,STABILIZING,563,90046,438.16,,,,,,,,,,,,,,0,,
12050,STABILIZING,561,91951,2133.05,,,,,,,,,,,,,,0,,
13050,STABILIZING,560,90596,593.51,,,,,,,,,,,,,,0,,
14050,STABILIZING,556,90375,271.62,,,,,,,,,,,,,,0,,
15051,CALIBRATION,555,92170,1752.56,,,,,,,,,,,,,,0,,
16051,CALIBRATION,554,92646,1774.71,,,,,,,,,,,,,,0,,
17053,CALIBRATION,551,94298,2791.34,,,,,,,,,,,,,,0,,
18092,CALIBRATION,550,94649,2454.09,,,,,,,,,,,,,,0,,
19093,CALIBRATION,548,94511,1779.46,,,,,,,,,,,,,,0,,
20096,CALIBRATION,550,93569,520.77,,,,,,,,,,,,,,0,,
21134,CALIBRATION,544,92865,-186.91,,,,,,,,,,,,,,0,,
22135,CALIBRATION,546,92357,-577.89,,,,,,,,,,,,,,0,,
23139,CALIBRATION,547,92632,-212.45,,,,,,,,,,,,,,0,,
24177,CALIBRATION,545,92108,-620.87,,,,,,,,,,,,,,0,,
25216,CALIBRATION,544,91422,-1064.28,,,,,,,,,,,,,,0,,
26218,CALIBRATION,547,90890,-1281.00,,,,,,,,,,,,,,0,,
27219,CALIBRATION,544,90627,-1287.09,,,,,,,,,,,,,,0,,
28219,CALIBRATION,543,90563,-1030.63,,,,,,,,,,,,,,0,,
29220,CALIBRATION,547,91908,323.41,,,,,,,,,,,,,,0,,
30259,CALIBRATION,546,90469,-1061.57,,,,,,,,,,,,,,0,,
31260,CALIBRATION,545,91401,-45.06,,,,,,,,,,,,,,0,,
32261,CALIBRATION,544,90804,-548.18,,,,,,,,,,,,,,0,,
33261,CALIBRATION,542,90606,-610.64,,,,,,,,,,,,,,0,,
34262,CALIBRATION,543,90438,-663.75,,,,,,,,,,,,,,0,,
35262,CALIBRATION,542,90122,-747.27,,,,,,,,,,,,,,0,,
36263,CALIBRATION,539,88995,-1540.77,,,,,,,,,,,,,,0,,
37264,CALIBRATION,540,88928,-1273.59,,,,,,,,,,,,,,0,,
38264,CALIBRATION,538,89665,-388.20,,,,,,,,,,,,,,0,,
39265,CALIBRATION,538,90016,25.73,,,,,,,,,,,,,,0,,
40266,CALIBRATION,540,90033,-4.34,,,,,,,,,,,,,,0,,
41266,CALIBRATION,539,90618,501.49,,,,,,,,,,,,,,0,,
42267,CALIBRATION,539,90640,430.52,,,,,,,,,,,,,,0,,
43267,CALIBRATION,541,90740,282.48,,,,,,,,,,,,,,0,,
44269,CALIBRATION,540,92775,2116.54,,,,,,,,,,,,,,0,,
45269,CALIBRATION,540,90686,-194.48,,,,,,,,,,,,,,0,,
46269,CALIBRATION,541,90857,-29.29,,,,,,,,,,,,,,0,,
47270,CALIBRATION,539,89744,-1019.56,,,,,,,,,,,,,,0,,
48270,CALIBRATION,542,91941,1026.35,,,,,,,,,,,,,,0,,
49271,CALIBRATION,539,90280,-637.79,,,,,,,,,,,,,,0,,
50273,CALIBRATION,541,88367,-2187.04,,,,,,,,,,,,,,0,,
51273,CALIBRATION,541,88980,-1144.11,,,,,,,,,,,,,,0,,
52273,CALIBRATION,542,88428,-1306.38,,,,,,,,,,,,,,0,,
53275,CALIBRATION,541,87394,-1950.27,,,,,,,,,,,,,,0,,
54275,CALIBRATION,543,88629,-426.80,,,,,,,,,,,,,,0,,
55276,CALIBRATION,543,88665,-293.55,,,,,,,,,,,,,,0,,
56276,CALIBRATION,544,88331,-616.60,,,,,,,,,,,,,,0,,
57276,CALIBRATION,543,92406,3155.61,,,,,,,,,,,,,,0,,
58278,CALIBRATION,542,90577,809.04,,,,,,,,,,,,,,0,,
59278,CALIBRATION,543,89274,-543.77,,,,,,,,,,,,,,0,,
60279,CALIBRATION,543,90265,508.86,,,,,,,,,,,,,,0,,
61280,CALIBRATION,545,90262,427.84,,,,,,,,,,,,,,0,,
62280,CALIBRATION,543,89559,-238.39,,,,,,,,,,,,,,0,,
63280,CALIBRATION,545,89835,66.49,,,,,,,,,,,,,,0,,
64282,CALIBRATION,546,88691,-1043.59,,,,,,,,,,,,,,0,,
65283,CALIBRATION,548,87999,-1391.06,,,,,,,,,,,,,,0,,
66323,CALIBRATION,547,87550,-1417.58,,,,,,,,,,,,,,0,,
67324,CALIBRATION,548,86988,-1647.30,,,,,,,,,,,,,,0,,
68365,CALIBRATION,550,87868,-397.47,,,,,,,,,,,,,,0,,
69405,CALIBRATION,550,89873,1653.28,,,,,,,,,,,,,,0,,
70405,CALIBRATION,551,89177,801.34,,,,,,,,,,,,,,0,,
71406,CALIBRATION,550,87468,-834.34,,,,,,,,,,,,,,0,,
72406,CALIBRATION,547,86396,-1489.13,,,,,,,,,,,,,,0,,
73407,CALIBRATION,544,86848,-732.78,,,,,,,,,,,,,,0,,
74408,CALIBRATION,541,86226,-1176.68,,,,,,,,,,,,,,0,,
75408,REST,543,86142,-998.42,,,,,,,,,,,,,,0,,
76409,REST,541,86661,-308.80,,,,,,,,,,,,,,0,,
77409,REST,541,86747,-178.77,,,,,,,,,,,,,,0,,
78410,REST,542,86218,-577.93,,,,,,,,,,,,,,0,,
79411,REST,543,85993,-649.27,,,,,,,,,,,,,,0,,
80411,REST,543,86110,-451.56,,,,,,,,,,,,,,0,,
81412,REST,544,87305,816.52,,,,,,,,,,,,,,0,,
82413,REST,539,88354,1469.77,,,,,,,,,,,,,,0,,
83413,REST,541,86747,-214.83,,,,,,,,,,,,,,0,,
84414,REST,541,86585,-390.38,,,,,,,,,,,,,,0,,
85415,REST,540,86348,-432.54,,,,,,,,,,,,,,0,,
86415,REST,541,86887,149.28,,,,,,,,,,,,,,0,,
87416,REST,541,86365,-405.97,,,,,,,,,,,,,,0,,
88418,REST,542,86338,-375.24,,,,,,,,,,,,,,0,,
89457,REST,544,85796,-725.63,,,,,,,,,,,,,,0,,
90458,REST,544,86202,-204.73,,,,,,,,,,,,,,0,,
91459,REST,544,86443,1.40,,,,,,,,,,,,,,0,,
92459,REST,540,89612,2790.47,,,,,,,,,,,,,,0,,
93460,REST,542,89615,2276.34,,,,,,,,,,,,,,0,,
94461,REST,542,90328,2468.21,,,,,,,,,,,,,,0,,
95461,REST,544,90631,2077.84,114,99.2,128.9,,,,,,,,,,,0,,
96463,REST,545,91179,2175.56,115,155.9,208.2,,,,,,,,,,,0,,
97464,REST,543,92641,2870.94,115,155.9,208.2,,,,,,,,,,,0,,
98465,REST,532,90399,169.30,114,146.4,207.1,,,,,,,,,,,0,,
99466,REST,525,90010,-215.02,114,146.4,207.1,,,,,,,,,,,0,,
100466,REST,524,88252,-1538.68,114,146.4,207.1,,,,,,,,,,,0,,
101466,REST,523,88642,-815.11,114,146.4,207.1,,,,,,,,,,,0,,
102467,REST,522,87688,-1578.05,114,146.4,207.1,,,,,,,,,,,0,,
103467,REST,522,88143,-831.92,114,146.4,207.1,,,,,,,,,,,0,,
104467,REST,521,87851,-882.77,114,146.4,207.1,,,,,,,,,,,0,,
105468,REST,522,88336,-285.68,114,146.4,207.1,,,,,,,,,,,0,,
106470,REST,522,90562,1745.84,114,146.4,207.1,,,,,,,,,,,0,,
107470,REST,520,89448,423.74,113,138.5,195.3,,,,,,,,,,,0,,
108471,REST,522,89195,86.05,113,138.5,195.3,,,,,,,,,,,0,,
109471,REST,521,89618,440.48,113,138.5,195.3,,,,,,,,,,,0,,
110471,REST,522,89085,-101.87,113,138.5,195.3,,,,,,,,,,,0,,
111472,REST,521,89148,-27.53,113,138.5,195.3,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
112472,REST,523,89766,527.42,113,138.5,195.3,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
113473,REST,522,88906,-312.59,113,138.5,195.3,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
114475,REST,522,88169,-971.89,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
115476,REST,522,89041,50.02,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
116477,REST,521,89721,564.24,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
117516,REST,523,90935,1638.27,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
118517,REST,522,93777,3763.82,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
119518,REST,522,93036,2215.80,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
120522,REST,522,92353,1116.92,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
121559,REST,523,92138,760.97,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
122559,REST,523,90533,-836.05,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
123559,REST,523,89935,-1160.91,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
124560,REST,525,89979,-870.59,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
125561,REST,525,90555,-185.91,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
126561,REST,525,90847,213.38,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
127562,REST,526,89982,-576.88,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
128563,REST,527,90338,-171.03,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
129563,REST,527,90374,-139.64,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
130564,REST,526,90030,-489.77,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
131564,REST,527,90704,224.66,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
132565,REST,529,90729,269.59,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
133566,REST,530,90385,-64.13,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
134567,REST,530,90192,-300.36,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
135567,REST,532,88766,-1602.48,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
136568,REST,533,92177,1702.15,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
137568,REST,533,90809,186.12,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
138569,REST,533,90565,145.12,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
139569,REST,535,90095,-366.33,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
140570,REST,536,88945,-1429.57,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
141571,REST,536,89370,-531.81,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
142571,REST,537,91215,1049.08,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
143572,REST,537,90232,-78.46,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
144574,REST,537,91088,709.08,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
145575,REST,539,89661,-742.77,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
146615,REST,541,89418,-782.86,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
147615,REST,542,88651,-1351.84,112,133.1,185.6,482.0,17.5,2.0,,,0.75,2.99,0.20,,1.31,3,1.31,Stress
148616,REST,541,89983,123.08,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
149617,REST,544,89127,-658.06,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
150617,REST,544,88067,-1507.15,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
151620,REST,544,88992,-340.79,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
152659,REST,545,90725,1428.32,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
153701,REST,548,88549,-807.80,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
154741,REST,547,88299,-909.58,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
155780,REST,547,87121,-1791.80,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
156780,REST,549,91856,2656.89,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
157782,REST,549,91083,1378.70,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
158782,REST,552,90350,391.98,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
159783,REST,551,90801,643.95,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
160785,REST,555,89614,-493.66,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
161785,REST,554,90391,233.80,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
162827,REST,558,89747,-498.94,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
163865,REST,557,90360,155.35,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
164865,REST,557,89977,-187.73,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
165866,REST,558,90552,355.36,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
166867,REST,557,89666,-561.65,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
167869,REST,561,90071,-104.58,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
168912,REST,562,90190,36.79,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
169950,REST,563,89964,-195.72,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
170950,REST,561,90069,-74.66,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
171951,REST,563,89914,-252.39,112,133.1,185.6,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
172951,REST,564,90847,646.61,112,127.1,177.4,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
173951,REST,566,90455,198.06,112,127.1,177.4,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
174952,REST,566,90483,178.74,111,117.3,163.2,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
175953,REST,565,91392,962.10,111,109.4,152.2,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
176954,REST,566,90652,-71.81,111,103.0,143.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
177954,REST,568,91231,438.18,111,100.2,139.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
178955,REST,569,90534,-215.91,110,95.8,133.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
179956,REST,570,91306,526.80,110,95.8,133.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
180956,REST,570,90713,-176.79,110,95.8,133.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
181957,REST,570,91267,350.68,110,95.8,133.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
182958,REST,571,90737,-146.27,110,95.8,133.3,497.6,17.0,4.0,,,2.81,2.89,0.60,,2.10,3,2.10,Stress
183959,REST,573,90678,-177.33,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
184960,REST,571,89742,-1015.31,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
185960,REST,574,90513,-108.22,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
186961,REST,573,90596,80.91,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
187961,REST,574,90157,-350.30,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
188963,REST,576,90917,387.73,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
189963,REST,578,90209,-170.26,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
190963,REST,577,90429,58.30,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
191964,REST,576,90276,-146.95,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
192965,REST,577,90566,156.33,110,95.8,133.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
193966,REST,578,90167,-201.66,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
194967,REST,579,89164,-1090.52,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
195968,REST,580,90199,63.48,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
196969,REST,579,89751,-285.61,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
198008,REST,579,89314,-597.76,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
199010,REST,580,89114,-678.23,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
200010,REST,580,89516,-188.66,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
201011,REST,580,90027,387.40,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
202012,REST,581,89912,210.20,110,94.3,131.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
203012,REST,582,89540,-230.21,109,91.4,125.2,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
204013,REST,582,90685,815.41,109,89.5,122.8,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
205014,REST,584,90327,358.55,108,87.0,118.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
206014,REST,583,90158,102.98,108,83.9,114.2,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
207014,REST,584,90457,327.59,106,74.4,103.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
208015,REST,584,90756,587.54,107,74.1,103.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
209016,REST,585,90315,82.47,106,73.9,102.5,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
210017,REST,586,90194,-71.44,108,58.5,48.2,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
211019,REST,586,89779,-502.70,105,24.2,31.0,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
212058,REST,584,90502,247.70,106,25.8,31.9,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
213059,REST,586,90549,325.69,106,25.2,31.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
214060,REST,587,90180,-7.20,106,25.2,31.1,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
215061,REST,588,90418,203.83,106,25.2,30.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
216062,REST,587,90536,201.51,105,22.5,30.2,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
217062,REST,587,91259,804.35,105,24.2,33.5,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
218062,REST,587,90682,205.05,106,24.4,33.2,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
219063,REST,590,90455,-36.45,106,22.4,30.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
220063,REST,588,89831,-577.60,106,21.6,30.3,473.6,0.0,0.0,,,-0.35,-0.51,-0.20,,-0.35,1,,
221064,REST,589,90218,-122.26,106,21.6,30.3,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
222065,REST,592,89971,-284.20,106,20.7,29.5,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
223065,REST,591,89988,-207.05,106,20.7,29.5,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
224066,REST,592,89705,-470.24,106,20.7,29.5,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
225067,REST,592,90429,263.09,106,20.7,29.5,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
226068,REST,592,89600,-420.16,106,24.1,31.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
227068,REST,592,89554,-336.85,106,24.1,31.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
228069,REST,593,89076,-735.51,106,24.1,31.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
229070,REST,592,89923,164.76,106,24.0,32.3,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
230070,REST,594,89821,62.27,105,24.7,31.5,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
231071,REST,593,90018,215.23,105,24.7,31.4,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
232073,REST,593,90696,788.46,106,24.1,32.3,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
233113,REST,594,91185,1032.77,107,50.8,70.2,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
234113,REST,595,90724,424.99,107,50.8,70.2,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
235114,REST,596,91327,839.02,109,67.4,87.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
236115,REST,596,91197,595.30,108,67.7,98.0,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
237115,REST,596,90767,143.12,109,73.4,104.9,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
238117,REST,599,91055,368.36,107,86.8,133.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
239117,REST,597,91447,619.27,109,97.2,150.3,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
240118,REST,598,90826,12.95,109,97.2,150.3,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
241119,REST,598,90539,-272.60,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
242121,REST,598,91700,846.47,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
243121,REST,598,91703,701.48,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
244121,REST,597,92155,894.08,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
245122,REST,598,92886,1405.84,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
246123,REST,600,92019,347.08,109,97.6,150.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
247125,REST,598,92583,740.60,109,97.6,150.0,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
248163,REST,599,92618,543.90,108,97.7,149.7,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
249165,REST,598,92985,725.57,110,106.6,156.1,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
250166,REST,600,93712,1201.67,111,111.9,160.6,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
251166,REST,599,93343,468.57,113,115.0,166.9,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
252166,REST,600,94655,1536.97,115,120.4,175.4,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
253168,REST,599,94264,874.75,117,124.7,188.1,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
254172,REST,600,94302,630.89,117,124.7,188.0,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
255208,REST,600,95432,1508.19,117,125.5,195.1,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
256209,REST,601,95372,1226.13,119,130.2,193.0,446.7,0.0,0.0,,,-3.88,-0.51,-0.20,,-3.88,1,,
257210,REST,600,95593,1187.45,117,125.9,193.2,430.2,0.0,0.0,,,-6.04,-0.51,-0.20,,-6.04,1,,
258212,REST,600,95988,1262.52,118,126.7,177.6,430.2,0.0,0.0,,,-6.04,-0.51,-0.20,,-6.04,1,,
