timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,gsr_scr_count_30s,gsr_scr_single_peak_flag,gsr_scr_enough_for_score_flag,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
0,STABILIZING,317,101031,0.00,,,,,,,0,0,0,,,0,,
1023,STABILIZING,380,102401,1127.13,,,,,,,0,0,0,,,0,,
2024,STABILIZING,400,102592,985.97,,,,,,,0,0,0,,,0,,
3028,STABILIZING,383,102591,765.10,,,,,,,0,0,0,,,0,,
4065,STABILIZING,384,101906,1.16,,,,,,,0,0,0,,,0,,
5066,STABILIZING,411,102271,279.66,,,,,,,0,0,0,,,0,,
6066,STABILIZING,416,102706,622.05,,,,,,,0,0,0,,,0,,
7067,STABILIZING,422,102043,-94.29,,,,,,,0,0,0,,,0,,
8068,STABILIZING,422,102060,-91.55,,,,,,,0,0,0,,,0,,
9068,STABILIZING,424,102217,70.02,,,,,,,0,0,0,,,0,,
10069,STABILIZING,428,102748,588.87,,,,,,,0,0,0,,,0,,
11070,STABILIZING,426,102081,-132.29,,,,,,,0,0,0,,,0,,
12072,STABILIZING,428,101648,-516.02,,,,,,,0,0,0,,,0,,
13072,STABILIZING,428,102099,-59.13,,,,,,,0,0,0,,,0,,
14072,STABILIZING,428,101865,-275.65,,,,,,,0,0,0,,,0,,
15073,CALIBRATION,405,101199,-886.36,,,,,,,0,0,0,,,0,,
16073,CALIBRATION,384,99596,-1898.47,,,,,,,0,0,0,,,0,,
17074,CALIBRATION,425,99369,-1841.20,,,,,,,0,0,0,,,0,,
18075,CALIBRATION,398,97099,-3263.49,,,,,,,0,0,0,,,0,,
19076,CALIBRATION,444,102631,2217.07,,,,,,,0,0,0,,,0,,
20079,CALIBRATION,466,101345,610.70,,,,,,,0,0,0,,,0,,
21118,CALIBRATION,448,101116,267.05,,,,,,,0,0,0,,,0,,
22119,CALIBRATION,438,102116,1067.88,,,,,,,0,0,0,,,0,,
23119,CALIBRATION,434,102353,1088.91,,,,,,,0,0,0,,,0,,
24120,CALIBRATION,422,102477,1029.09,,,,,,,0,0,0,,,0,,
25120,CALIBRATION,418,101795,217.94,,,,,,,0,0,0,,,0,,
26121,CALIBRATION,417,101580,-83.74,,,,,,,0,0,0,,,0,,
27122,CALIBRATION,408,102080,342.91,,,,,,,0,0,0,,,0,,
28125,CALIBRATION,402,102143,353.86,,,,,,,0,0,0,,,0,,
29163,CALIBRATION,402,102336,503.13,,,,,,,0,0,0,,,0,,
30164,CALIBRATION,403,101381,-421.59,,,,,,,0,0,0,,,0,,
31166,CALIBRATION,399,100966,-716.43,,,,,,,0,0,0,,,0,,
32205,CALIBRATION,402,101198,-321.05,,,,,,,0,0,0,,,0,,
33206,CALIBRATION,401,100190,-1141.84,,,,,,,0,0,0,,,0,,
34206,CALIBRATION,403,100253,-902.03,,,,,,,0,0,0,,,0,,
35207,CALIBRATION,400,100548,-466.48,,,,,,,0,0,0,,,0,,
36208,CALIBRATION,396,100971,-19.56,,,,,,,0,0,0,,,0,,
37209,CALIBRATION,398,101135,168.41,,,,,,,0,0,0,,,0,,
38209,CALIBRATION,400,101301,367.54,,,,,,,0,0,0,,,0,,
39213,CALIBRATION,407,100323,-534.17,,,,,,,0,0,0,,,0,,
40254,CALIBRATION,402,99934,-794.64,,,,,,,0,0,0,,,0,,
41292,CALIBRATION,400,100413,-245.88,,,,,,,0,0,0,,,0,,
42292,CALIBRATION,402,100885,204.48,,,,,,,0,0,0,,,0,,
43294,CALIBRATION,406,100789,157.17,71,30.7,37.4,,,,0,0,0,,,0,,
44296,CALIBRATION,387,99743,-754.22,71,30.7,37.4,,,,0,0,0,,,0,,
45298,CALIBRATION,383,101612,1137.07,71,30.7,37.4,,,,0,0,0,,,0,,
46337,CALIBRATION,382,101923,1144.84,77,149.8,113.6,,,,0,0,0,,,0,,
47376,CALIBRATION,370,101715,699.12,80,163.8,110.1,,,,0,0,0,,,0,,
48377,CALIBRATION,373,100187,-809.23,80,163.8,110.1,,,,0,0,0,,,0,,
49378,CALIBRATION,361,98760,-1895.62,80,163.8,110.1,,,,0,0,0,,,0,,
50379,CALIBRATION,362,99733,-528.70,80,163.8,110.1,,,,0,0,0,,,0,,
51379,CALIBRATION,368,100809,372.23,80,163.8,110.1,,,,0,0,0,,,0,,
52381,CALIBRATION,367,99557,-812.88,80,163.8,110.1,,,,0,0,0,,,0,,
53381,CALIBRATION,374,100399,103.80,80,163.8,110.1,,,,0,0,0,,,0,,
54381,CALIBRATION,369,100242,0.90,80,163.8,110.1,,,,0,0,0,,,0,,
55382,CALIBRATION,360,98544,-1489.48,80,163.8,110.1,,,,0,0,0,,,0,,
56383,CALIBRATION,356,98487,-1218.27,80,163.8,110.1,,,,0,0,0,,,0,,
57384,CALIBRATION,356,98911,-595.78,80,163.8,110.1,,,,0,0,0,,,0,,
58384,CALIBRATION,354,98781,-545.47,80,163.8,110.1,,,,0,0,0,,,0,,
59385,CALIBRATION,320,97285,-1678.23,80,163.8,110.1,,,,0,0,0,,,0,,
60386,CALIBRATION,325,99806,1022.41,80,163.8,110.1,,,,0,0,0,,,0,,
61387,CALIBRATION,371,100473,1302.38,80,163.8,110.1,,,,0,0,0,,,0,,
62387,CALIBRATION,368,98966,-106.01,80,163.8,110.1,,,,0,0,0,,,0,,
63388,CALIBRATION,386,100405,1033.00,80,163.8,110.1,,,,0,0,0,,,0,,
64389,CALIBRATION,389,100935,1332.23,80,163.8,110.1,,,,0,0,0,,,0,,
65391,CALIBRATION,391,100889,1096.86,80,163.8,110.1,,,,0,0,0,,,0,,
66391,CALIBRATION,377,100094,137.52,80,163.8,110.1,,,,0,0,0,,,0,,
67392,CALIBRATION,376,100043,0.52,80,163.8,110.1,,,,0,0,0,,,0,,
68393,CALIBRATION,377,100161,5.41,80,163.8,110.1,,,,0,0,0,,,0,,
69393,CALIBRATION,380,99991,-205.34,80,163.8,110.1,,,,0,0,0,,,0,,
70394,CALIBRATION,381,100067,-148.11,80,163.8,110.1,,,,0,0,0,,,0,,
71396,CALIBRATION,382,100361,114.57,78,168.4,179.4,,,,0,0,0,,,0,,
72396,CALIBRATION,380,100285,36.80,77,163.4,172.0,,,,0,0,0,,,0,,
73435,CALIBRATION,382,100158,-25.34,76,161.0,164.3,,,,0,0,0,,,0,,
74439,CALIBRATION,382,100282,185.92,75,158.3,157.3,,,,0,0,0,,,0,,
75478,REST,385,99745,-310.62,74,149.3,146.0,,,,0,0,0,-0.44,,3,-0.44,Rest
76482,REST,379,99256,-727.06,73,146.8,141.5,,,,0,0,0,-0.46,,3,-0.46,Rest
77518,REST,376,99806,-164.00,73,142.9,137.4,,,,0,0,0,-0.45,,3,-0.45,Rest
78519,REST,378,99788,-193.51,73,139.4,133.3,,,,0,0,0,-0.43,,3,-0.43,Rest
79521,REST,383,99731,-216.37,72,136.1,129.5,,,,0,0,0,-0.42,,3,-0.42,Rest
80521,REST,387,99690,-148.40,72,136.1,129.5,,,,0,0,0,-0.42,,3,-0.42,Rest
81525,REST,385,100216,450.86,72,136.1,129.5,,,,0,0,0,-0.42,,3,-0.42,Rest
82562,REST,386,99442,-321.49,72,132.5,126.4,,,,0,0,0,-0.39,,3,-0.39,Rest
83563,REST,384,99326,-432.80,72,130.7,124.6,,,,0,0,0,-0.41,,3,-0.41,Rest
84564,REST,383,99725,-52.93,72,127.6,122.9,,,,0,0,0,-0.38,,3,-0.38,Rest
85565,REST,377,99802,7.16,72,124.6,120.1,,,,0,0,0,-0.35,,3,-0.35,Rest
86566,REST,378,99789,26.90,72,121.9,117.4,,,,0,0,0,-0.32,,3,-0.32,Rest
87566,REST,382,100225,481.37,72,120.6,116.2,,,,0,0,0,-0.33,,3,-0.33,Rest
88567,REST,382,100509,725.76,72,118.5,114.1,,,,0,0,0,-0.32,,3,-0.32,Rest
89568,REST,383,99604,-175.59,71,115.8,111.8,,,,0,0,0,-0.33,,3,-0.33,Rest
90568,REST,384,99531,-281.63,71,114.6,110.5,,,,0,0,0,-0.34,,3,-0.34,Rest
91569,REST,380,99420,-426.20,71,114.5,108.9,,,,0,0,0,-0.37,,3,-0.37,Rest
92570,REST,383,99407,-411.55,70,114.6,109.5,,,,0,0,0,-0.38,,3,-0.38,Rest
93570,REST,383,99256,-519.16,70,115.1,109.7,,,,0,0,0,-0.40,,3,-0.40,Rest
94572,REST,381,99290,-395.56,70,115.2,109.8,,,,0,0,0,-0.40,,3,-0.40,Rest
95572,REST,380,100252,557.12,70,115.8,109.8,,,,0,0,0,-0.43,,3,-0.43,Rest
96573,REST,380,100051,308.72,70,116.0,109.5,,,,0,0,0,-0.46,,3,-0.46,Rest
97574,REST,380,100380,627.80,70,116.0,105.8,,,,0,0,0,-0.45,,3,-0.45,Rest
98574,REST,384,100314,569.30,69,111.3,96.1,,,,0,0,0,-0.43,,3,-0.43,Rest
99576,REST,383,99261,-411.96,67,34.6,48.9,,,,0,0,0,0.07,,3,0.07,Rest
100576,REST,385,98705,-864.61,67,32.9,46.7,,,,0,0,0,0.10,,3,0.10,Rest
101577,REST,384,98707,-784.60,67,34.8,46.9,,,,0,0,0,0.07,,3,0.07,Rest
102577,REST,382,98717,-691.35,67,36.1,51.9,,,,0,0,0,0.05,,3,0.05,Rest
103578,REST,387,98283,-1022.09,67,36.1,53.5,,,,0,0,0,0.04,,3,0.04,Rest
104579,REST,399,97845,-1203.02,67,36.1,53.5,,,,0,0,0,0.04,,3,0.04,Rest
105580,REST,376,98080,-703.71,67,36.1,53.5,,,,0,0,0,0.04,,3,0.04,Rest
106580,REST,374,99316,727.95,67,36.1,53.5,,,,0,0,0,0.04,,3,0.04,Rest
107581,REST,391,100407,1570.93,67,36.1,53.5,,,,0,0,0,0.04,,3,0.04,Rest
108582,REST,390,99672,697.29,67,36.8,53.7,,,,0,0,0,0.01,,3,0.01,Rest
109583,REST,390,98635,-342.43,67,36.7,54.5,,,,0,0,0,0.02,,3,0.02,Rest
110583,REST,393,98641,-364.85,67,36.7,54.5,,,,0,0,0,0.02,,3,0.02,Rest
111584,REST,392,98818,-223.42,67,38.3,56.5,641.5,0.0,0.0,0,0,0,-0.02,0.69,4,0.16,Rest
112585,REST,391,99446,387.61,67,42.3,63.4,641.5,0.0,0.0,0,0,0,-0.07,0.69,4,0.12,Rest
113586,REST,384,99730,549.80,67,41.1,65.5,641.5,0.0,0.0,0,0,0,-0.09,0.69,4,0.10,Rest
114587,REST,385,100028,711.99,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,4,-0.36,Rest
115588,REST,386,99685,255.40,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
116589,REST,386,99068,-399.65,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
117589,REST,391,99127,-332.48,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
118589,REST,389,99294,-154.24,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
119592,REST,391,99488,-14.08,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
120592,REST,388,100100,442.22,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
121594,REST,391,99802,25.17,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
122633,REST,388,99655,-123.64,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
123635,REST,385,100942,1097.76,68,113.2,122.2,641.5,0.0,0.0,0,0,0,-0.71,0.69,1,,
124635,REST,384,100877,897.28,68,113.3,155.7,641.5,0.0,0.0,0,0,0,-0.92,0.69,4,-0.52,Rest
125636,REST,385,99637,-376.59,68,114.7,157.4,641.5,0.0,0.0,0,0,0,-0.92,0.69,4,-0.51,Rest
126637,REST,385,99911,-60.30,68,115.6,157.1,641.5,0.0,0.0,0,0,0,-0.90,0.69,4,-0.50,Rest
127637,REST,386,100324,314.75,69,116.7,156.3,641.5,0.0,0.0,0,0,0,-0.85,0.69,4,-0.46,Rest
128637,REST,388,100704,655.91,69,117.3,156.1,641.5,0.0,0.0,0,0,0,-0.83,0.69,4,-0.45,Rest
129638,REST,388,101159,1000.52,69,116.0,155.9,641.5,0.0,0.0,0,0,0,-0.79,0.69,4,-0.42,Rest
130642,REST,387,100576,233.48,69,116.0,156.3,641.5,0.0,0.0,0,0,0,-0.78,0.69,4,-0.41,Rest
131642,REST,386,100428,-24.65,69,116.0,156.8,641.5,0.0,0.0,0,0,0,-0.79,0.69,4,-0.42,Rest
132680,REST,387,100436,-87.76,69,116.4,156.7,641.5,0.0,0.0,0,0,0,-0.80,0.69,4,-0.43,Rest
133682,REST,387,100616,66.77,69,116.0,156.8,641.5,0.0,0.0,0,0,0,-0.79,0.69,4,-0.42,Rest
134685,REST,388,100703,139.98,69,116.0,156.8,641.5,0.0,0.0,0,0,0,-0.79,0.69,4,-0.42,Rest
135723,REST,384,101281,679.20,69,117.4,156.9,641.5,0.0,0.0,0,0,0,-0.82,0.69,4,-0.44,Rest
136723,REST,383,101472,772.42,69,117.0,158.5,641.5,0.0,0.0,0,0,0,-0.80,0.69,4,-0.43,Rest
137724,REST,380,101299,559.20,69,117.6,160.0,641.5,0.0,0.0,0,0,0,-0.82,0.69,4,-0.44,Rest
138725,REST,379,100121,-581.09,70,118.1,161.5,641.5,0.0,0.0,0,0,0,-0.81,0.69,4,-0.44,Rest
139726,REST,378,99807,-819.33,70,116.7,160.3,641.5,0.0,0.0,0,0,0,-0.78,0.69,4,-0.41,Rest
140726,REST,378,99876,-654.98,70,117.1,159.9,641.5,0.0,0.0,0,0,0,-0.80,0.69,4,-0.43,Rest
141727,REST,379,100188,-254.80,70,116.7,160.5,641.5,0.0,0.0,0,0,0,-0.78,0.69,4,-0.41,Rest
142728,REST,374,101040,549.14,70,117.0,160.9,641.5,0.0,0.0,0,0,0,-0.79,0.69,4,-0.42,Rest
143729,REST,369,100965,350.34,71,153.2,199.8,641.5,0.0,0.0,0,0,0,-1.08,0.69,4,-0.64,Rest
144730,REST,363,101205,524.79,71,153.2,199.8,641.5,0.0,0.0,0,0,0,-1.08,0.69,1,,
145730,REST,360,101242,502.77,71,153.2,199.8,641.5,0.0,0.0,0,0,0,-1.08,0.69,1,,
146731,REST,364,101014,266.04,71,153.2,199.8,641.5,0.0,0.0,0,0,0,-1.08,0.69,1,,
147732,REST,364,100257,-430.82,71,153.2,199.8,636.8,0.0,0.0,0,0,0,-1.08,0.47,1,,
148733,REST,362,100381,-245.87,71,153.2,199.8,636.8,0.0,0.0,0,0,0,-1.08,0.47,1,,
149734,REST,363,100373,-256.23,71,153.2,199.8,636.8,0.0,0.0,0,0,0,-1.08,0.47,1,,
150734,REST,365,100436,-202.57,71,153.2,199.8,636.8,0.0,0.0,0,0,0,-1.08,0.47,1,,
151735,REST,363,100624,-9.58,71,153.2,224.7,636.8,0.0,0.0,0,0,0,-1.23,0.47,4,-0.81,Rest
152736,REST,355,101000,321.20,71,152.3,222.8,636.8,0.0,0.0,0,0,0,-1.20,0.47,4,-0.78,Rest
153737,REST,355,101057,306.41,71,152.8,221.7,636.8,0.0,0.0,0,0,0,-1.24,0.47,4,-0.81,Rest
154737,REST,352,101393,594.30,71,152.1,222.1,636.8,0.0,0.0,0,0,0,-1.21,0.47,4,-0.79,Rest
155738,REST,354,101424,572.18,71,152.6,196.8,636.8,0.0,0.0,0,0,0,-1.07,0.47,4,-0.68,Rest
156740,REST,357,101026,160.04,69,117.4,171.4,636.8,0.0,0.0,0,0,0,-0.91,0.47,4,-0.56,Rest
157740,REST,357,100951,37.92,69,117.5,169.5,636.8,0.0,0.0,0,0,0,-0.90,0.47,4,-0.56,Rest
158740,REST,360,100729,-207.62,69,117.3,169.6,636.8,0.0,0.0,0,0,0,-0.95,0.47,4,-0.60,Rest
159742,REST,361,100298,-589.42,68,116.8,169.6,636.8,0.0,0.0,0,0,0,-0.98,0.47,4,-0.62,Rest
160743,REST,361,100126,-691.70,68,115.8,169.6,636.8,0.0,0.0,0,0,0,-1.03,0.47,4,-0.66,Rest
161744,REST,360,100252,-490.31,68,115.5,169.4,636.8,0.0,0.0,0,0,0,-1.07,0.47,4,-0.69,Rest
162745,REST,360,100740,2.09,67,115.4,169.1,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
163746,REST,361,100519,-253.28,67,115.3,168.7,636.8,0.0,0.0,0,0,0,-1.08,0.47,4,-0.69,Rest
164746,REST,357,100100,-561.55,67,115.1,168.2,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
165747,REST,369,99566,-902.24,67,115.1,168.2,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
166748,REST,368,100586,263.84,67,115.1,168.2,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
167748,REST,365,100393,13.17,67,115.1,168.2,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
168750,REST,370,100103,-282.43,67,115.3,168.7,636.8,0.0,0.0,0,0,0,-1.08,0.47,4,-0.69,Rest
169750,REST,372,100126,-262.20,67,115.5,169.2,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
170750,REST,372,100384,-17.44,67,115.4,169.0,636.8,0.0,0.0,0,0,0,-1.09,0.47,4,-0.70,Rest
171754,REST,371,100694,251.88,68,114.7,167.6,636.8,0.0,0.0,0,0,0,-1.05,0.47,4,-0.67,Rest
172792,REST,373,100851,349.11,67,115.0,166.7,636.8,0.0,0.0,0,0,0,-1.08,0.47,4,-0.69,Rest
173793,REST,374,101134,540.23,67,116.0,166.8,636.8,0.0,0.0,0,0,0,-1.10,0.47,4,-0.71,Rest
174797,REST,374,101050,378.36,67,116.4,165.4,636.8,0.0,0.0,0,0,0,-1.10,0.47,4,-0.71,Rest
175836,REST,374,101256,512.77,67,117.0,165.1,636.8,0.0,0.0,0,0,0,-1.15,0.47,4,-0.74,Rest
176837,REST,373,101639,793.23,67,117.0,165.6,636.8,0.0,0.0,0,0,0,-1.16,0.47,4,-0.75,Rest
177839,REST,374,101461,550.98,67,117.0,165.0,636.8,0.0,0.0,0,0,0,-1.16,0.47,4,-0.75,Rest
178878,REST,374,100847,-8.17,66,117.7,165.3,636.8,0.0,0.0,0,0,0,-1.21,0.47,4,-0.79,Rest
179878,REST,374,100467,-339.11,66,117.3,115.1,636.8,0.0,0.0,0,0,0,-0.89,0.47,4,-0.55,Rest
180878,REST,374,100414,-350.80,65,41.7,51.8,636.8,0.0,0.0,0,0,0,-0.23,0.47,4,-0.05,Rest
181879,REST,372,100454,-274.62,65,40.8,53.6,636.8,0.0,0.0,0,0,0,-0.24,0.47,4,-0.06,Rest
182879,REST,371,100385,-392.02,64,41.1,54.2,636.8,0.0,0.0,0,0,0,-0.26,0.47,4,-0.08,Rest
183882,REST,367,100050,-699.25,64,41.5,52.1,657.2,22.2,10.0,5,0,1,-0.26,1.85,6,0.80,Rest
184921,REST,366,100136,-541.41,64,37.9,50.0,657.2,22.2,10.0,5,0,1,-0.25,1.85,6,0.80,Rest
185922,REST,367,99899,-715.93,64,38.0,49.7,657.2,22.2,10.0,5,0,1,-0.26,1.85,6,0.80,Rest
186922,REST,367,100032,-527.73,64,39.7,49.2,657.2,22.2,10.0,5,0,1,-0.28,1.85,6,0.79,Rest
187923,REST,368,99877,-618.58,64,38.9,49.5,657.2,22.2,10.0,5,0,1,-0.29,1.85,6,0.78,Rest
188924,REST,368,99789,-629.78,64,38.8,49.0,657.2,22.2,10.0,5,0,1,-0.30,1.85,6,0.78,Rest
189924,REST,369,100007,-346.71,64,38.8,48.5,657.2,22.2,10.0,5,0,1,-0.30,1.85,6,0.78,Rest
190925,REST,358,100540,207.73,64,40.2,50.1,657.2,22.2,10.0,5,0,1,-0.30,1.85,6,0.77,Rest
191926,REST,360,100707,324.25,64,40.2,52.2,657.2,22.2,10.0,5,0,1,-0.32,1.85,6,0.77,Rest
192927,REST,364,101051,602.91,64,40.2,52.2,657.2,22.2,10.0,5,0,1,-0.31,1.85,6,0.77,Rest
193927,REST,364,100954,457.87,64,40.2,51.6,657.2,22.2,10.0,5,0,1,-0.30,1.85,6,0.77,Rest
194928,REST,361,100870,364.30,64,38.7,51.6,657.2,22.2,10.0,5,0,1,-0.31,1.85,6,0.77,Rest
195929,REST,360,101196,663.62,64,38.6,51.6,657.2,22.2,10.0,5,0,1,-0.32,1.85,6,0.76,Rest
196930,REST,358,101014,474.00,63,38.4,49.5,657.2,22.2,10.0,5,0,1,-0.32,1.85,6,0.77,Rest
197930,REST,358,100840,326.45,63,38.9,57.8,657.2,22.2,10.0,5,0,1,-0.41,1.85,6,0.72,Rest
198931,REST,359,100858,356.57,63,39.4,61.6,657.2,22.2,10.0,5,0,1,-0.45,1.85,6,0.70,Rest
199933,REST,359,100358,-132.27,63,36.9,60.4,657.2,22.2,10.0,5,0,1,-0.45,1.85,6,0.70,Rest
200973,REST,360,100170,-310.12,63,36.9,59.9,657.2,22.2,10.0,5,0,1,-0.45,1.85,6,0.70,Rest
201973,REST,362,100155,-304.91,63,39.2,61.3,657.2,22.2,10.0,5,0,1,-0.48,1.85,6,0.69,Rest
202974,REST,361,99969,-454.62,63,39.2,62.6,657.2,22.2,10.0,5,0,1,-0.49,1.85,6,0.68,Rest
203975,REST,363,100205,-212.48,63,39.2,61.3,657.2,22.2,10.0,5,0,1,-0.48,1.85,6,0.69,Rest
204975,REST,363,100324,-110.04,62,41.3,61.7,657.2,22.2,10.0,5,0,1,-0.52,1.85,6,0.66,Rest
205978,REST,362,100553,44.11,62,40.6,61.9,657.2,22.2,10.0,5,0,1,-0.53,1.85,6,0.66,Rest
206978,REST,363,100633,55.82,62,40.8,60.7,657.2,22.2,10.0,5,0,1,-0.52,1.85,6,0.66,Rest
207980,REST,356,100218,-384.48,62,40.0,61.3,657.2,22.2,10.0,5,0,1,-0.53,1.85,6,0.66,Rest
209019,REST,359,100025,-563.61,62,39.6,59.8,657.2,22.2,10.0,5,0,1,-0.54,1.85,6,0.66,Rest
210021,REST,360,99914,-619.06,62,39.6,57.7,657.2,22.2,10.0,5,0,1,-0.52,1.85,6,0.66,Rest
211021,REST,354,99580,-842.23,62,41.8,61.4,657.2,22.2,10.0,5,0,1,-0.55,1.85,6,0.65,Rest
212022,REST,353,99965,-374.70,62,42.6,61.9,657.2,22.2,10.0,5,0,1,-0.55,1.85,6,0.65,Rest
213022,REST,350,99922,-405.98,62,42.6,62.3,657.2,22.2,10.0,5,0,1,-0.55,1.85,6,0.65,Rest
214023,REST,355,100403,84.71,62,43.3,62.7,657.2,22.2,10.0,5,0,1,-0.55,1.85,6,0.65,Rest
215023,REST,356,99995,-281.14,62,44.0,62.3,657.2,22.2,10.0,5,0,1,-0.54,1.85,6,0.65,Rest
216024,REST,358,99788,-387.27,62,43.4,62.2,657.2,22.2,10.0,5,0,1,-0.53,1.85,6,0.66,Rest
217027,REST,358,100158,48.18,62,43.4,62.2,657.2,22.2,10.0,5,0,1,-0.53,1.85,6,0.66,Rest
218066,REST,357,100461,375.18,62,43.4,62.2,657.2,22.2,10.0,5,0,1,-0.53,1.85,6,0.66,Rest
219067,REST,354,100452,358.61,63,48.7,63.3,657.2,22.2,10.0,5,0,1,-0.54,1.85,6,0.66,Rest
220069,REST,350,99858,-293.21,63,49.1,63.3,658.3,0.0,0.0,0,0,0,-0.53,1.49,4,-0.03,Rest
221108,REST,352,99994,-152.02,63,53.0,65.0,658.3,0.0,0.0,0,0,0,-0.55,1.49,4,-0.04,Rest
222111,REST,355,99694,-448.62,63,54.3,65.0,658.3,0.0,0.0,0,0,0,-0.55,1.49,4,-0.04,Rest
223150,REST,354,100102,-17.41,63,54.6,65.4,658.3,0.0,0.0,0,0,0,-0.54,1.49,4,-0.03,Rest
224150,REST,356,100440,325.49,63,56.0,65.8,658.3,0.0,0.0,0,0,0,-0.53,1.49,4,-0.03,Rest
225153,REST,355,100340,269.25,64,57.2,64.1,658.3,0.0,0.0,0,0,0,-0.51,1.49,4,-0.01,Rest
226192,REST,357,100464,432.19,64,54.4,58.7,658.3,0.0,0.0,0,0,0,-0.44,1.49,4,0.04,Rest
227194,REST,356,100138,122.98,64,52.4,54.1,658.3,0.0,0.0,0,0,0,-0.39,1.49,4,0.08,Rest
228194,REST,349,100351,338.45,64,53.4,56.7,658.3,0.0,0.0,0,0,0,-0.42,1.49,4,0.05,Rest
229195,REST,352,99630,-411.97,64,54.3,59.0,658.3,0.0,0.0,0,0,0,-0.42,1.49,4,0.05,Rest
230195,REST,343,99522,-488.43,64,54.0,57.8,658.3,0.0,0.0,0,0,0,-0.36,1.49,4,0.10,Rest
231197,REST,340,99903,-72.47,65,58.9,57.7,658.3,0.0,0.0,0,0,0,-0.35,1.49,4,0.11,Rest
232197,REST,337,99781,-152.30,65,57.7,59.2,658.3,0.0,0.0,0,0,0,-0.33,1.49,4,0.13,Rest
233197,REST,341,100429,564.78,65,57.7,59.2,658.3,0.0,0.0,0,0,0,-0.33,1.49,4,0.13,Rest
234198,REST,345,101039,1023.68,65,57.7,59.2,658.3,0.0,0.0,0,0,0,-0.33,1.49,4,0.13,Rest
235199,REST,347,101446,1230.40,65,53.4,57.8,658.3,0.0,0.0,0,0,0,-0.26,1.49,4,0.18,Rest
236201,REST,351,101197,764.50,68,132.2,128.7,658.3,0.0,0.0,0,0,0,-0.88,1.49,4,-0.29,Rest
237240,REST,352,100801,190.27,68,130.3,145.0,658.3,0.0,0.0,0,0,0,-0.93,1.49,4,-0.33,Rest
238241,REST,349,100701,8.73,69,128.3,143.2,658.3,0.0,0.0,0,0,0,-0.88,1.49,4,-0.28,Rest
239242,REST,350,100518,-185.88,69,128.3,143.0,658.3,0.0,0.0,0,0,0,-0.87,1.49,4,-0.28,Rest
240243,REST,350,100617,-46.75,69,128.1,143.0,658.3,0.0,0.0,0,0,0,-0.85,1.49,4,-0.27,Rest
241244,REST,352,100870,247.04,69,127.1,143.0,658.3,0.0,0.0,0,0,0,-0.82,1.49,4,-0.25,Rest
242244,REST,355,100951,354.71,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
243245,REST,355,99457,-1023.73,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
244246,REST,354,98866,-1382.32,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
245247,REST,354,98849,-1154.73,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
246247,REST,355,100078,219.71,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
247248,REST,356,100163,219.46,69,126.4,143.3,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
248249,REST,353,100270,335.32,69,126.4,144.0,658.3,0.0,0.0,0,0,0,-0.79,1.49,4,-0.22,Rest
249250,REST,355,100499,504.10,69,125.6,144.2,658.3,0.0,0.0,0,0,0,-0.78,1.49,4,-0.21,Rest
250251,REST,355,100733,695.93,70,124.3,142.7,658.3,0.0,0.0,0,0,0,-0.74,1.49,4,-0.18,Rest
251251,REST,350,100274,264.38,69,125.1,142.4,658.3,0.0,0.0,0,0,0,-0.77,1.49,4,-0.21,Rest
252252,REST,352,99423,-536.31,70,124.7,142.4,658.3,0.0,0.0,0,0,0,-0.75,1.49,4,-0.19,Rest
253254,REST,354,99974,-103.89,69,124.7,142.4,658.3,0.0,0.0,0,0,0,-0.76,1.49,4,-0.20,Rest
