time_ms,sample_index,mode,raw_gsr,median_gsr,scl_baseline,scr_detect_baseline,phasic,phasic_pos,scr_threshold,scr_flag,scr_peak_time_ms,scr_peak_sample_index,scl_mean_30s,scr_amplitude_mean_30s,ns_scr_frequency_per_min,baseline_scl_mean,baseline_scl_std,baseline_phasic_mean,baseline_phasic_std,baseline_phasic_pos_mean,baseline_phasic_pos_std,scl_mean_z,scr_amplitude_mean_z,ns_scr_frequency_z,scl_stress_score,scr_amplitude_stress_score,ns_scr_frequency_stress_score,final_gsr_stress_score,feature_ready,min_scr_threshold_adc,max_scr_threshold_adc,contact_ok,valid_sample_flag
127500,1274,2,194,193.00,196.81,196.22,-3.22,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
127600,1275,2,193,193.00,196.77,196.15,-3.15,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
127700,1276,2,194,194.00,196.75,196.11,-2.11,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
127800,1277,2,194,194.00,196.71,196.07,-2.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
127900,1278,2,193,194.00,196.68,196.02,-2.02,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128000,1279,2,193,193.00,196.65,195.96,-2.96,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128100,1280,2,194,193.00,196.61,195.90,-2.90,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128200,1281,2,194,194.00,196.59,195.87,-1.87,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128300,1282,2,195,194.00,196.56,195.83,-1.83,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128400,1283,2,195,195.00,196.54,195.81,-0.81,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128500,1284,2,196,195.00,196.52,195.80,-0.80,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128600,1285,2,195,195.00,196.51,195.78,-0.78,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128700,1286,2,194,195.00,196.49,195.76,-0.76,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128800,1287,2,195,195.00,196.47,195.75,-0.75,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
128900,1288,2,195,195.00,196.45,195.73,-0.73,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129000,1289,2,195,195.00,196.44,195.72,-0.72,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129100,1290,2,196,195.00,196.43,195.71,-0.71,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129200,1291,2,196,196.00,196.42,195.71,0.29,0.29,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129300,1292,2,195,196.00,196.41,195.72,0.28,0.28,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129400,1293,2,195,195.00,196.40,195.70,-0.70,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129500,1294,2,195,195.00,196.39,195.69,-0.69,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129600,1295,2,195,195.00,196.39,195.67,-0.67,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129700,1296,2,196,195.00,196.38,195.66,-0.66,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129800,1297,2,197,196.00,196.38,195.67,0.33,0.33,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
129900,1298,2,197,197.00,196.39,195.69,1.31,1.31,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130000,1299,2,195,197.00,196.39,195.72,1.28,1.28,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130100,1300,2,196,196.00,196.39,195.73,0.27,0.27,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130200,1301,2,196,196.00,196.39,195.73,0.27,0.27,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130300,1302,2,196,196.00,196.40,195.74,0.26,0.26,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130400,1303,2,197,196.00,196.41,195.74,0.26,0.26,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130500,1304,2,196,196.00,196.41,195.75,0.25,0.25,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130600,1305,2,196,196.00,196.41,195.75,0.25,0.25,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130700,1306,2,196,196.00,196.41,195.76,0.24,0.24,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130800,1307,2,197,196.00,196.41,195.76,0.24,0.24,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
130900,1308,2,196,196.00,196.41,195.77,0.23,0.23,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131000,1309,2,196,196.00,196.41,195.77,0.23,0.23,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131100,1310,2,196,196.00,196.41,195.78,0.22,0.22,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131200,1311,2,197,196.00,196.41,195.78,0.22,0.22,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131300,1312,2,197,197.00,196.41,195.81,1.19,1.19,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131400,1313,2,197,197.00,196.43,195.83,1.17,1.17,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131500,1314,2,198,197.00,196.43,195.85,1.15,1.15,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131600,1315,2,196,197.00,196.45,195.88,1.12,1.12,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131700,1316,2,198,198.00,196.46,195.92,2.08,2.08,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131800,1317,2,197,197.00,196.47,195.94,1.06,1.06,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
131900,1318,2,198,198.00,196.48,195.98,2.02,2.02,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132000,1319,2,197,197.00,196.48,196.00,1.00,1.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132100,1320,2,197,197.00,196.48,196.02,0.98,0.98,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132200,1321,2,197,197.00,196.48,196.04,0.96,0.96,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132300,1322,2,196,197.00,196.48,196.06,0.94,0.94,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132400,1323,2,197,197.00,196.48,196.08,0.92,0.92,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132500,1324,2,196,196.00,196.47,196.08,-0.08,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132600,1325,2,196,196.00,196.47,196.08,-0.08,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132700,1326,2,195,196.00,196.46,196.07,-0.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132800,1327,2,196,196.00,196.46,196.07,-0.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
132900,1328,2,196,196.00,196.45,196.07,-0.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133000,1329,2,196,196.00,196.45,196.07,-0.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133100,1330,2,194,196.00,196.44,196.07,-0.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133200,1331,2,194,194.00,196.42,196.03,-2.03,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133300,1332,2,194,194.00,196.40,195.99,-1.99,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133400,1333,2,192,194.00,196.38,195.95,-1.95,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133500,1334,2,193,193.00,196.35,195.89,-2.89,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133600,1335,2,193,193.00,196.32,195.83,-2.83,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133700,1336,2,193,193.00,196.29,195.77,-2.77,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133800,1337,2,192,193.00,196.25,195.72,-2.72,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
133900,1338,2,191,192.00,196.21,195.64,-3.64,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134000,1339,2,191,191.00,196.17,195.55,-4.55,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134100,1340,2,191,191.00,196.13,195.46,-4.46,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134200,1341,2,192,191.00,196.08,195.37,-4.37,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134300,1342,2,190,191.00,196.03,195.28,-4.28,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134400,1343,2,191,191.00,195.99,195.20,-4.20,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134500,1344,2,191,191.00,195.94,195.11,-4.11,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134600,1345,2,189,191.00,195.89,195.03,-4.03,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134700,1346,2,190,190.00,195.84,194.93,-4.93,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134800,1347,2,189,189.00,195.78,194.81,-5.81,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
134900,1348,2,190,190.00,195.72,194.72,-4.72,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135000,1349,2,192,190.00,195.67,194.62,-4.62,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135100,1350,2,190,190.00,195.61,194.53,-4.53,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135200,1351,2,189,190.00,195.56,194.44,-4.44,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135300,1352,2,189,189.00,195.50,194.33,-5.33,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135400,1353,2,190,189.00,195.43,194.22,-5.22,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135500,1354,2,190,190.00,195.37,194.14,-4.14,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135600,1355,2,190,190.00,195.31,194.06,-4.06,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135700,1356,2,191,190.00,195.26,193.97,-3.97,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135800,1357,2,190,190.00,195.21,193.90,-3.90,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
135900,1358,2,190,190.00,195.15,193.82,-3.82,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136000,1359,2,190,190.00,195.10,193.74,-3.74,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136100,1360,2,190,190.00,195.05,193.67,-3.67,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136200,1361,2,190,190.00,194.99,193.59,-3.59,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136300,1362,2,190,190.00,194.94,193.52,-3.52,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136400,1363,2,191,190.00,194.89,193.45,-3.45,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136500,1364,2,190,190.00,194.83,193.38,-3.38,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136600,1365,2,191,191.00,194.79,193.33,-2.33,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136700,1366,2,191,191.00,194.74,193.29,-2.29,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136800,1367,2,190,191.00,194.69,193.24,-2.24,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
136900,1368,2,191,191.00,194.65,193.20,-2.20,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137000,1369,2,191,191.00,194.61,193.15,-2.15,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137100,1370,2,187,191.00,194.57,193.11,-2.11,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137200,1371,2,192,191.00,194.53,193.07,-2.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137300,1372,2,191,191.00,194.47,193.03,-2.03,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137400,1373,2,191,191.00,194.43,192.99,-1.99,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137500,1374,2,192,191.00,194.38,192.95,-1.95,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137600,1375,2,193,192.00,194.34,192.93,-0.93,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137700,1376,2,191,192.00,194.30,192.91,-0.91,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137800,1377,2,192,192.00,194.26,192.89,-0.89,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
137900,1378,2,192,192.00,194.22,192.87,-0.87,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138000,1379,2,192,192.00,194.18,192.86,-0.86,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138100,1380,2,193,192.00,194.14,192.84,-0.84,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138200,1381,2,191,192.00,194.10,192.82,-0.82,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138300,1382,2,192,192.00,194.06,192.80,-0.80,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138400,1383,2,191,191.00,194.01,192.77,-1.77,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138500,1384,2,192,192.00,193.97,192.75,-0.75,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138600,1385,2,192,192.00,193.93,192.74,-0.74,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
138700,1386,2,191,192.00,193.90,192.72,-0.72,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
